date,city,tavg,tmin,tmax,prcp
2025-07-01,Paris,35.75,34.88,36.77,0.0
2025-07-01,New York,23.35,22.38,24.14,0.0
2025-07-01,Tokyo,28.54,27.56,29.21,9.99
2025-07-01,Antananarivo,20.98,20.98,20.98,0.0
2025-07-01,Sydney,10.24,9.57,10.82,0.58
