date,city,tavg,tmin,tmax,prcp
2025-06-27,Paris,27.23,25.77,28.47,0.0
2025-06-27,New York,20.15,18.95,20.98,0.0
2025-06-27,Tokyo,26.68,25.37,27.58,0.0
