date,city,tavg,tmin,tmax,prcp
2025-06-30,Paris,35.63,34.43,36.81,0.0
2025-06-30,New York,32.36,30.16,33.94,0.0
2025-06-30,Tokyo,26.61,25.37,27.02,0.0
