date,city,tavg,tmin,tmax,prcp
2025-06-28,Paris,26.41,25.1,28.38,0.0
2025-06-28,New York,17.78,16.72,18.45,0.0
2025-06-28,Tokyo,29.16,27.01,29.8,0.0
